longitude,latitude,hcho,no2,aqi,hcho_index,no2_index,category
80.62379674972705,14.148465724882463,0.0001387083454997,5.54706475518428e-05,139.5,267.6922779952922,54.09258566348413,Unhealthy
69.75418181188084,30.4079723674458,9.729666448999876e-05,5.787261537367387e-05,111.4,186.10733805254156,61.57752217584951,Unhealthy
79.00682923831191,35.52836948692708,3.832326070898358e-05,5.1843991238632873e-05,53.6,69.92413832764784,42.791313427517196,Moderate
83.31874260208562,21.24515646942668,0.0002248861140036,8.49332845651149e-05,262.5,437.47065685762067,145.90312763947816,Very Unhealthy
73.52710600518283,10.824699173640234,0.0001311640999267,4.356595555331237e-05,111.3,252.82939856177245,16.99555921775209,Unhealthy
69.30502416982108,27.71302651508724,0.0001732418302818,7.250477616534723e-05,198.6,335.72651889706833,107.17380101396787,Unhealthy
84.6662155282649,25.01808066272867,0.0002245193754535,8.238248793718542e-05,257.5,436.7481471247366,137.95441548668452,Very Unhealthy
93.02054767057643,31.48595070838923,5.4171125328459335e-05,4.951409776871224e-05,61.8,101.14593497236463,35.53097274167217,Moderate
78.4678400678402,21.424819526250587,0.0001847846293999,6.907486566341649e-05,201.3,358.466928121239,96.48562188154466,Very Unhealthy
79.27632382354777,24.209596907021105,0.0001753004831348,6.874693889453141e-05,193.2,339.7822603033549,95.46374680749025,Unhealthy
86.46284609650394,34.809717259631455,4.531174140729526e-05,4.862547584267794e-05,53.1,83.69210823761755,32.76187706961102,Moderate
80.3543021644912,22.143471753546205,0.0001915437584522,6.485582894517661e-05,198.7,371.78305353203825,83.33839247557765,Unhealthy
89.87644417615812,17.8315583897725,0.0001103081578653,4.719710404320463e-05,101.7,211.74121428521053,28.31082983328264,Unhealthy
83.58823718732147,12.80099279870318,9.825563185292124e-05,4.432909373979942e-05,86.8,187.9965947261057,19.373626410868297,Moderate
68.31687735728961,10.555204588404376,8.489248603758796e-05,4.0928093915626095e-05,69.9,161.6699298284701,8.775537822363646,Moderate
85.02554164191271,32.02493987886094,5.8874285119610416e-05,5.007890999781306e-05,66.5,110.41160590739217,37.291022829688956,Moderate
94.72734671040354,26.54521664573186,0.000159358018423,6.253350908658102e-05,169.0,308.37409250289966,76.10165243892621,Unhealthy
73.52710600518283,34.89954878804341,6.140828279197325e-05,4.975230122587938e-05,67.9,115.40382169951036,36.27325485624388,Moderate
